Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
18-035058,2018-07,07/30/2018 03:39,Y, , ,1, , 64711,5,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,4915,WASHINGTON AVE,38, ,ADJACENT PARKING LOT,625,EUCLID,888580.9,1025734
18-035057,2018-07,07/30/2018 03:41,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,S BROADWAY 3200 / I 55 NORTHBO,18, ,I 55 NORTHBOUND AT 3200 S BROADWAY, , ,902009.9,1004210
18-035060,2018-07,07/30/2018 05:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1100,PINE ST,35, , , , ,907099.4,1017903
18-035065,2018-07,07/30/2018 05:20,Y, , ,1, , 10000,6,HOMICIDE,4448,ATHLONE AVE,68, , ,4430,ATHLONE,898489.6,1035240
18-035064,2018-07,07/30/2018 05:50,Y, , ,1, , 51230,1,BURGLARY-RESIDENCE/NIT/ATT FORCE ENTRY,4720,S BROADWAY,17, ,APT 307,4720,BROADWAY,895912.1,996407
18-035191,2018-07,07/30/2018 06:30,Y, , ,1, , 51112,2,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,4366,MIAMI ST,15, , ,4366,MIAMI,887320.2,1005194
18-035069,2018-07,07/30/2018 06:35,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,I 70 EASTBOUND / WALNUT ST,35, ,ALIAS EB 70/MEMORIAL DR CITY, , ,909384.5,1016197
18-035066,2018-07,07/30/2018 06:45,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,4411,ASHLAND AVE,56, , ,4411,ASHLAND,894941.1,1032204
18-035081,2018-07,07/30/2018 06:45,Y, , ,1, , 67701,6,LARCENY-FROM BUILDING UNDER $500,8845,N BROADWAY,74, , ,8845,BROADWAY,897722.8,1052776
18-035422,2018-07,07/30/2018 07:00,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,5268,GILMORE AVE,72, , ,5268,GILMORE,891094.5,1044255
18-035073,2018-07,07/30/2018 07:09,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,HAMPTON AVE / I 44 WESTBOUND,11,I44/HAMPTON WESTBOUND, , , ,880719.5,1014272
18-035086,2018-07,07/30/2018 07:13,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,I 44 WESTBOUND / SOUTHWEST AVE,11, ,EXIT RAMP, , ,876947.8,1012185
18-035188,2018-07,07/30/2018 07:30,Y, , ,1, , 51112,1,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,4937,WINONA AVE,7, ,APT A,4937,WINONA,884335.1,1004012
18-035328,2018-07,07/30/2018 08:00,Y, , ,1, , 67701,3,LARCENY-FROM BUILDING UNDER $500,3422,MIAMI ST,19, , ,932,LOUGHBOROUGH,894288.8,1004239
18-035093,2018-07,07/30/2018 08:50,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,5966,GOODFELLOW BLVD,73, , ,5966,GOODFELLOW,890621.3,1049341
18-035132,2018-07,07/30/2018 09:00,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,3128,MERAMEC ST,17, , ,3127,MERAMEC,894999.4,1000294
18-035143,2018-07,07/30/2018 09:30,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,0,S MEMORIAL DR / WALNUT ST,35, , , , ,909483.8,1016167
18-035133,2018-07,07/30/2018 09:30,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,5673,WATERMAN BLVD,47, , ,5673,WATERMAN,881952.9,1025702
18-035102,2018-07,07/30/2018 09:42,Y, , ,1, , 67701,6,LARCENY-FROM BUILDING UNDER $500,5805,NATURAL BRIDGE AVE,70,COAST TO COAST, ,5805,NATURAL BRIDGE,885420.1,1038914
18-035125,2018-07,07/30/2018 10:17,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,713,CONCOURSE DR,82, , ,713,CONCOURSE,881720.3,1020500
18-035117,2018-07,07/30/2018 10:19,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,0,S GRAND BLVD / GRAVOIS AVE,19, , , , ,893507.8,1004763
18-035108,2018-07,07/30/2018 10:21,Y, , ,1, ,250000,2,LOITERING-BEGGING,0,"XY(88718205,101859060)",40,I-64 EXIT RAMP, , , ,887182.1,1018591
18-035157,2018-07,07/30/2018 10:27,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",0,N 17TH ST / DELMAR BLVD,36, , , , ,905126.3,1020099
18-035115,2018-07,07/30/2018 10:45,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,1309,S. BROADWAY,20, , , , ,0,0
18-035288,2018-07,07/30/2018 11:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,5050,OAKLAND AVE,40,ST LOUIS SCIENCE CENTER, , , ,885841.9,1017790
18-035123,2018-07,07/30/2018 11:00,Y, , ,1, , 64711,2,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,6749,GOVERNMENT DR,82, , , , ,876973.5,1019954
18-035127,2018-07,07/30/2018 11:10,Y, , ,1, , 41013,2,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3475,GILES AVE,15, , ,3469,GILES,892654.3,1005305
18-035127,2018-07,07/30/2018 11:10,Y, , ,1, , 41013,2,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3475,GILES AVE,15, , ,3469,GILES,892654.3,1005305
18-035186,2018-07,07/30/2018 11:15,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,0,ARSENAL ST / S KINGSHIGHWAY BL,15,TOWER GROVE PARK, , , ,886177,1009211
18-035167,2018-07,07/30/2018 11:15,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",1,FINE ARTS DR,82, , ,1,FINE ARTS,878856.8,1021748
18-035124,2018-07,07/30/2018 11:25,Y, , ,1, , 42014,3,ASSLT-AGGRV-KNIFE/CUT-1ST-ADULT-DOMESTIC,1456,CASTLE LN,33, , ,1456,CASTLE,904092.8,1014542
18-035209,2018-07,07/30/2018 12:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,4344,SHAW BLVD,87, , ,4344,SHAW,889605.4,1013514
18-035134,2018-07,07/30/2018 12:00,Y, , ,1, , 42014,1,ASSLT-AGGRV-KNIFE/CUT-1ST-ADULT-DOMESTIC,4223,ELLENWOOD AVE,5, , ,4223,ELLENWOOD,887719.9,1001972
18-035158,2018-07,07/30/2018 12:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,0,S GRAND BLVD / MAIN DR,81, , , , ,894062,1009342
18-035134,2018-07,07/30/2018 12:00,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4223,ELLENWOOD AVE,5, , ,4223,ELLENWOOD,887719.9,1001972
18-035760,2018-07,07/30/2018 12:10,Y, , ,1, , 69602,3,"LARCENY-ALL OTHER $500 - $24,999",2423,S 13TH ST,21, , ,2423,13TH,902166.8,1008780
18-035190,2018-07,07/30/2018 12:20,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,4652,IDAHO AVE,16, , ,4652,IDAHO,893378.8,997647.4
18-035149,2018-07,07/30/2018 12:30,Y, , ,1, ,266510,6,PUBLIC ORDER-TRESPASSING,4159,W FLORISSANT AVE,68, , ,4159,FLORISSANT,900068.1,1034973
18-035148,2018-07,07/30/2018 12:30,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,5595,GRAND DR,82, , , , ,885549.9,1022913
18-035142,2018-07,07/30/2018 12:35,Y, , ,1, , 36421,3,ROBBERY-COMMERCE PL/STRNGARM/NO INJ/SUCCESS,3411,S JEFFERSON AVE,19, , , , ,898532,1004867
18-035140,2018-07,07/30/2018 12:36,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,4344,SHAW BLVD,87, ,@MISSOURI BOTANICAL GARDEN,4344,SHAW,889605.4,1013514
18-035130,2018-07,07/30/2018 12:39,Y, , ,1, , 69702,4,LARCENY-ALL OTHER UNDER $500,1114,LOCUST ST,35, , ,1114,LOCUST,907045.7,1018386
18-035156,2018-07,07/30/2018 12:43,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,0,N 8TH ST / MARKET ST,35, , , , ,907795.3,1017038
18-035155,2018-07,07/30/2018 13:02,Y, , ,1, , 31111,6,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,1823,MCLARAN AVE,73, ,ACROSS THE STREET FROM THE MCLAREN M,1823,MCLARAN,891495.4,1050624
18-035160,2018-07,07/30/2018 13:05,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,627,HOLLY HILLS AVE,1, ,APT A,627,HOLLY HILLS,890685.3,992687.3
18-035153,2018-07,07/30/2018 13:15,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,7200,S BROADWAY,2, , ,7200,BROADWAY,890334.3,989121.6
18-035197,2018-07,07/30/2018 13:30,Y, , ,1, , 64701,0,LARCENY-FROM MTR VEH UNDER $500,0,UNKNOWN,0, , ,4018,GREER,0,0
18-035286,2018-07,07/30/2018 13:40,Y, , ,1, , 71040,4,AUTO THEFT-PERM RETNT/ATTEMPT,2923,N BROADWAY,64, , ,2923,BROADWAY,908177.1,1027343
18-035286,2018-07,07/30/2018 13:40,Y, , ,1, , 71040,4,AUTO THEFT-PERM RETNT/ATTEMPT,2923,N BROADWAY,64, , ,2923,BROADWAY,908177.1,1027343
18-035159,2018-07,07/30/2018 13:54,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,BIRCHER BLVD / N KINGSHIGHWAY,71, , , , ,892933.4,1038924
18-035404,2018-07,07/30/2018 14:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4360,BATES ST,5, , ,4360,BATES,885431.4,999336.9
18-035253,2018-07,07/30/2018 14:07,Y, , ,1, , 69702,4,LARCENY-ALL OTHER UNDER $500,3707,ALDINE AVE,59, , ,3707,ALDINE,898046.6,1025696
18-035207,2018-07,07/30/2018 14:30,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,5201,VIRGINIA AVE,1, , ,5201,VIRGINIA,893005.1,995755
18-035386,2018-07,07/30/2018 14:30,Y, , ,1, , 51122,6,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,879,ELIAS AVE,74, ,GARAGE,879,ELIAS,896754.9,1051699
18-035169,2018-07,07/30/2018 15:00,Y, , ,1, ,266510,5,PUBLIC ORDER-TRESPASSING,731,HODIAMONT AVE,48, ,@METROLINK - DELMAR,731,HODIAMONT,878834.8,1027680
18-035178,2018-07,07/30/2018 15:15,Y, , ,1, , 63701,2,LARCENY-SHOPLIFT UNDER $500,7057,CHIPPEWA ST,9,SHOP N SAVE- CHIPPEWA,@SHOP N SAVE- CHIPPEWA,7057,CHIPPEWA,872714.9,1002363
18-035180,2018-07,07/30/2018 15:15,Y, , ,1, , 41013,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3641,BATES ST,3, ,REAR PARKING LOT,3641,BATES,890079.7,996296.6
18-035555,2018-07,07/30/2018 15:30,Y, , ,1, , 71040,1,AUTO THEFT-PERM RETNT/ATTEMPT,4645,MICHIGAN AVE,17, , ,4645,MICHIGAN,894318,997147.8
18-035175,2018-07,07/30/2018 15:54,Y, , ,1, ,250000,4,LOITERING-BEGGING,300,CARR ST,35, , , , ,910117.3,1019851
18-035181,2018-07,07/30/2018 16:00,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N 14TH ST / DR MARTIN LUTHER K,36, ,ALIAS N 14TH/MLK, ,DR MARTIN LUTHER KING,906469.1,1020109
18-035183,2018-07,07/30/2018 16:10,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,I 44 EASTBOUND / S JEFFERSON A,23, , ,1815,ARSENAL,899889.1,1012426
18-035185,2018-07,07/30/2018 16:15,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,7800,MORGANFORD RD,4, , ,7800,MORGANFORD,882151.8,992305.2
18-035202,2018-07,07/30/2018 16:20,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,2211,MARKET ST,36, , , , ,902363.3,1018827
18-035187,2018-07,07/30/2018 16:30,Y, , ,1, , 63701,4,LARCENY-SHOPLIFT UNDER $500,315,N 9TH ST,35, , ,315,9TH,907779.2,1018012
18-035307,2018-07,07/30/2018 17:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3646,SALENA ST,18, , ,3646,SALENA,900003.4,1002935
18-035280,2018-07,07/30/2018 17:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,3640,BLOW ST,4, , ,3640,BLOW,887347.6,991924.8
18-035565,2018-07,07/30/2018 17:00,Y, , ,1, , 21000,2,RAPE -- FORCIBLE,3900,UTAH ST,15, , ,3300,GRAND,0,0
18-035306,2018-07,07/30/2018 17:30,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,0,S 11TH ST / MARKET ST,35, , , , ,906894.4,1017345
18-035262,2018-07,07/30/2018 17:30,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,0,S 10TH ST / CLARK AVE,35, , , , ,906985.6,1016448
18-035196,2018-07,07/30/2018 17:40,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,BILLUPS AVE / DR MARTIN LUTHER,58, ,ALIAS MLK/BILLUPS, , ,893505.1,1027723
18-035298,2018-07,07/30/2018 18:00,Y, , ,1, , 65601,5,"LARCENY-MTR VEH PARTS $500 - $24,999",0,N NEWSTEAD AVE / WEST PINE BLV,38, , , , ,890261.6,1022090
18-035411,2018-07,07/30/2018 18:00,Y, , ,1, , 69702,3,LARCENY-ALL OTHER UNDER $500,3723,S BROADWAY,18, , ,3723,BROADWAY,898584,1002829
18-035340,2018-07,07/30/2018 18:00,Y, , ,1, ,103000,2,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,3291,S KINGSHIGHWAY BLVD,14,QUICKTRIP, ,3291,KINGSHIGHWAY,885690.1,1007605
18-035301,2018-07,07/30/2018 18:00,Y, , ,1, , 65601,5,"LARCENY-MTR VEH PARTS $500 - $24,999",4947,LACLEDE AVE,38, , ,4947,LACLEDE,887683.4,1022300
18-035205,2018-07,07/30/2018 18:16,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,ARSENAL ST / I 55 SOUTHBOUND,22, ,ALIAS SB 55/ARSENAL, , ,901454.8,1006277
18-035208,2018-07,07/30/2018 18:30,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1207,N 7TH ST,62, ,APT A,1207,7TH,909067,1020843
18-035302,2018-07,07/30/2018 18:30,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,5120,JAMIESON AVE,8, , ,5120,JAMIESON,875254.1,1002333
18-035337,2018-07,07/30/2018 18:35,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,1108,S BOYLE AVE,39, , ,1108,BOYLE,890408.5,1017367
18-035289,2018-07,07/30/2018 18:36,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,0,N 11TH ST / PINE ST,35, , , , ,907099.4,1017903
18-035212,2018-07,07/30/2018 18:49,Y, , ,1, ,151110,3,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,4018,OREGON AVE,16, , ,4018,OREGON,896482.1,1001092
18-035406,2018-07,07/30/2018 19:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1210,HOWARD ST,63,SUNSHINE MINISTRIES FAMILY CENTER, ,1315,HOWARD,908159.1,1023210
18-035218,2018-07,07/30/2018 19:00,Y, , ,1, ,130000,5,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",2700,GOODFELLOW BLVD,50, , , , ,884107.9,1035372
18-035240,2018-07,07/30/2018 19:00,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4359,TAFT AVE,5,AVALON GARDENS NURSING CENTER, ,4359,TAFT,886698.6,1002870
18-035221,2018-07,07/30/2018 19:03,Y, , ,1, , 91123,4,SIMPLE ASSAULT-CHILD/NO INJURY,1314,N 8TH ST,62, ,REAR OF LOCATION,1314,8TH,909107.1,1021657
18-035221,2018-07,07/30/2018 19:03,Y, , ,1, , 42021,4,AGG.ASSAULT-KNIFE/CITIZEN CHILD 1ST DEGREE,1314,N 8TH ST,62, ,REAR OF LOCATION,1314,8TH,909107.1,1021657
18-035221,2018-07,07/30/2018 19:03,Y, , ,1, , 42013,4,AGG.ASSAULT-KNIFE/CITIZEN ADULT 3RD DEGREE,1314,N 8TH ST,62, ,REAR OF LOCATION,1314,8TH,909107.1,1021657
18-035220,2018-07,07/30/2018 19:05,Y, , ,1, , 91114,2,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1465,S GRAND BLVD,29, ,@CARDINAL GLENNON HOSPITAL,1465,GRAND,894852.6,1015265
18-035213,2018-07,07/30/2018 19:05,Y, , ,1, ,250000,4,LOITERING-BEGGING,300,CARR ST,35, , , , ,910117.3,1019851
18-035228,2018-07,07/30/2018 19:15,Y, , ,1, , 31111,1,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3927,S GRAND BLVD,16, ,BUS STOP, , ,893007.2,1002143
18-035255,2018-07,07/30/2018 19:20,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,1104,LOCUST ST,35, , , , ,907144.1,1018359
18-035217,2018-07,07/30/2018 19:20,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3546,S BROADWAY,18, , , , ,900842.3,1003668
18-035222,2018-07,07/30/2018 19:30,Y, , ,1, , 91113,2,SIMPLE ASSAULT-ADULT/NO INJURY,0,HAMPTON AVE / I 64 WESTBOUND,41, ,FOREST PARK, , ,881198,1018837
18-035322,2018-07,07/30/2018 19:30,Y, , ,1, , 64711,5,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,4485,BARAT HALL DR,38, , ,4485,BARAT HALL,889689.1,1023437
18-035215,2018-07,07/30/2018 19:35,Y, , ,1, ,250000,4,LOITERING-BEGGING,116,N 6TH ST,35, ,@BREAD COMPANY- 6TH,116,6TH,908732.9,1017197
18-035354,2018-07,07/30/2018 19:36,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,200,S BROADWAY,35, , ,200,BROADWAY,908743.9,1016075
18-035313,2018-07,07/30/2018 20:00,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,5510,S GRAND BLVD,1, , ,5510,GRAND,890754.6,996242.8
18-035350,2018-07,07/30/2018 20:00,Y, , ,1, , 69602,5,"LARCENY-ALL OTHER $500 - $24,999",4255,LACLEDE AVE,38,WEST END CHIROPRACTIC, ,4269,LACLEDE,891307,1021337
18-035226,2018-07,07/30/2018 20:30,Y, , ,1, , 51221,3,BURGLARY-RESIDENCE/NIT/UNLAW ENT/OCCUPIED,1517,HICKORY LN,33, ,1ST FLR,1517,HICKORY,903884.3,1014018
18-035279,2018-07,07/30/2018 20:30,Y, , ,1, , 64711,3,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,3407,CALIFORNIA AVE,19, , ,3407,CALIFORNIA,897263.4,1005099
18-035223,2018-07,07/30/2018 20:35,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,6603,MICHIGAN AVE,1, , ,6603,MICHIGAN,890873.2,991643.3
18-035236,2018-07,07/30/2018 20:48,Y, , ,1, , 10000,5,HOMICIDE,5228,MINERVA AVE,51, , ,5232,MINERVA,885989,1029828
18-035239,2018-07,07/30/2018 20:50,Y, , ,1, , 92000,6,SIMPLE ASSAULT-HARRASSMENT,4216,W NATURAL BRIDGE AVE,56, ,@MIDWEST PETROLEUM - W NATURAL BRIDG,4216,NATURAL BRIDGE,896133.8,1032337
18-035269,2018-07,07/30/2018 21:00,Y, , ,1, , 69602,5,"LARCENY-ALL OTHER $500 - $24,999",1,WASHINGTON TER,47, ,#1136065,1,WASHINGTON,884861.5,1026072
18-035349,2018-07,07/30/2018 21:00,Y, , ,1, , 64711,1,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,5306,WINONA AVE,7, , ,5306,WINONA,882602.9,1004052
18-035287,2018-07,07/30/2018 21:00,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,1531,S 8TH ST,21, , ,1531,8TH,905645.2,1011703
18-035314,2018-07,07/30/2018 21:00,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2647,ARMAND PL,24, , ,2647,ARMAND,899047.1,1010694
18-035224,2018-07,07/30/2018 21:02,Y, , ,1, ,250000,4,LOITERING-BEGGING,1235,WASHINGTON AVE,36,ROSALITIAS, ,1235,WASHINGTON,906498.3,1019221
18-035234,2018-07,07/30/2018 21:08,Y, , ,1, , 41014,1,ASSLT-AGGRAV-FIREARM-1ST-ADULT-DOMESTIC,5055,TENNESSEE AVE,1, , ,5055,TENNESSEE,891402.9,996941.3
18-035229,2018-07,07/30/2018 21:08,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,5832,SOUTHWEST AVE,13, , ,5138,SOUTHWEST,881143.9,1010045
18-035235,2018-07,07/30/2018 21:21,Y, , ,1, , 41021,5,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,1620,UNION BLVD,52, ,#1094731,1620,UNION,886883.8,1031770
18-035235,2018-07,07/30/2018 21:21,Y, , ,1, , 41021,5,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,1620,UNION BLVD,52, ,#1094731,1620,UNION,886883.8,1031770
18-035235,2018-07,07/30/2018 21:21,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1620,UNION BLVD,52, ,#1094731,1620,UNION,886883.8,1031770
18-035238,2018-07,07/30/2018 21:35,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4310,WILCOX AVE,5, , ,4310,WILCOX,886643.3,1000418
18-035232,2018-07,07/30/2018 21:35,Y, , ,1, , 63701,3,LARCENY-SHOPLIFT UNDER $500,2851,GRAVOIS AVE,24, ,@QT - GRAVOIS / NEBRASKA,2851,GRAVOIS,897916.5,1008451
18-035241,2018-07,07/30/2018 22:00,Y, , ,1, ,151400,5,WEAPONS-STATE VIOL/DEFACED FIREARM,5750,NATURAL BRIDGE AVE,50,GULF GAS,GAS STATION, , ,885556.4,1038533
18-035315,2018-07,07/30/2018 22:00,Y, , ,1, , 64711,3,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,3557,MICHIGAN AVE,19, , ,3557,MICHIGAN,895448.9,1004208
18-035244,2018-07,07/30/2018 22:30,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5628,S KINGSHIGHWAY BLVD,6, , ,5628,KINGSHIGHWAY,882635.8,999561.8
18-035243,2018-07,07/30/2018 22:30,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,0,SAINT LOUIS AVE / UNION BLVD,52, ,ALIAS ST LOUIS/UNION, , ,888227.8,1034459
18-035247,2018-07,07/30/2018 22:35,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,3826,CHIPPEWA ST,16, ,1ST FLR,3826,CHIPPEWA,891458.8,1003305
18-035246,2018-07,07/30/2018 22:49,Y, , ,1, , 91303,4,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,1220,CHESTNUT ST,36, ,ACROSS FROM CITY HALL,1200,MARKET,906215.3,1017648
18-035246,2018-07,07/30/2018 22:49,Y, , ,1, , 91303,4,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,1220,CHESTNUT ST,36, ,ACROSS FROM CITY HALL,1200,MARKET,906215.3,1017648
18-035248,2018-07,07/30/2018 22:50,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,5325,ASHLAND AVE,50, , ,5325,ASHLAND,888472.1,1035411
18-035249,2018-07,07/30/2018 22:55,Y, , ,1, , 31421,3,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,1205,S BROADWAY,34, ,CITY STREET, , ,907559.3,1012913
18-035376,2018-07,07/30/2018 23:00,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,3219,RUSSELL BLVD,26, , ,3219,RUSSELL,896518.8,1012057
18-035258,2018-07,07/30/2018 23:15,Y, , ,1, , 44015,4,ASSLT-AGGRV-HND/FST/FT-2ND-ADUL-DOMESTIC,0,PRAIRIE AVE / SAINT FERDINAND,59,RUMBOLD PARK,@PRAIRIE / ST FERDINAND, , ,898216,1026957
18-035254,2018-07,07/30/2018 23:40,Y, , ,1, , 31111,3,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3500,CHEROKEE ST,25, , ,3443,MCKEAN,894170.9,1005801
18-035267,2018-07,07/30/2018 23:47,Y, , ,1, , 43012,5,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,5155,KENSINGTON AVE,51, , ,5157,KENSINGTON,886274.4,1027320
18-035267,2018-07,07/30/2018 23:47,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,5155,KENSINGTON AVE,51, , ,5157,KENSINGTON,886274.4,1027320
18-035257,2018-07,07/31/2018 00:05,Y, , ,1, ,130000,1,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",4300,S BROADWAY,17, , , , ,896888.7,998983.9
18-035252,2018-07,07/31/2018 00:13,Y, , ,1, ,263299,1,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,S COMPTON AVE / DELOR ST,17, , , , ,894031.2,996406.2
18-035260,2018-07,07/31/2018 00:40,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,N BROADWAY / E CARRIE AVE,79, , , , ,900400.6,1038447
18-035261,2018-07,07/31/2018 00:45,Y, , ,1, , 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,0,CALIFORNIA AVE / SHENANDOAH AV,24, , , , ,898297.3,1010502
18-035263,2018-07,07/31/2018 01:29,Y, , ,1, , 41016,3,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,3706,S BROADWAY,18,APARTMENT COMPLEX, ,3706,BROADWAY,898915.5,1002820
18-035264,2018-07,07/31/2018 01:52,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3406,N 22ND ST,65, , ,3406,22ND,904533.5,1028158
18-035265,2018-07,07/31/2018 02:00,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,5622,RHODES AVE,6, , ,5622,RHODES,880015.3,999525.3
